Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",31/03/2022 12:13:18 p.m.,27.15,27.15,30.6,30.8,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3453,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
C09,,,
C09,,,
C09,,,
C10,47588,0.12000,
C10,,,
C10,,,
C10,,,
C11,50494,0.12925,
C11,,,
C11,,,
C11,,,
C12,44597,0.11925,
C12,,,
C12,,,
C12,,,
D01,180739,0.42425,
D01,,,
D01,,,
D01,,,
D02,15690,0.085000,
D02,,,
D02,,,
D02,,,
D03,28835,0.10250,
D03,,,
D03,,,
D03,,,
D04,22120,0.094500,
D04,,,
D04,,,
D04,,,
D05,8219,0.084000,
D05,,,
D05,,,
D05,,,
D06,17298,0.087250,
D06,,,
D06,,,
D06,,,
D07,26359,0.098750,
D07,,,
D07,,,
D07,,,
D08,134145,0.26075,
D08,,,
D08,,,
D08,,,
D09,136992,0.27500,
D09,,,
D09,,,
D09,,,
D10,59159,0.13425,
D10,,,
D10,,,
D10,,,
D11,211894,0.59250,
D11,,,
D11,,,
D11,,,
D12,17892,0.099000,
D12,,,
D12,,,
D12,,,
E01,11588,0.084750,
E01,,,
E01,,,
E01,,,
E02,10449,0.082750,
E02,,,
E02,,,
E02,,,
E03,15873,0.089000,
E03,,,
E03,,,
E03,,,
E04,59960,0.17300,
E04,,,
E04,,,
E04,,,
E05,45611,0.10725,
E05,,,
E05,,,
E05,,,
E06,10634,0.085750,
E06,,,
E06,,,
E06,,,
E07,17489,0.099750,
E07,,,
E07,,,
E07,,,
E08,73201,0.15200,
E08,,,
E08,,,
E08,,,
E09,13847,0.090750,
E09,,,
E09,,,
E09,,,
E10,15650,0.090000,
E10,,,
E10,,,
E10,,,
E11,177592,0.41325,
E11,,,
E11,,,
E11,,,
E12,182642,0.43900,
E12,,,
E12,,,
E12,,,
F01,179212,0.39700,
F01,,,
F01,,,
F01,,,
F02,10414,0.083500,
F02,,,
F02,,,
F02,,,
F03,215993,0.60225,
F03,,,
F03,,,
F03,,,
F04,5416,0.075250,
F04,,,
F04,,,
F04,,,
F05,26010,0.093250,
F05,,,
F05,,,
F05,,,
F06,7690,0.081500,
F06,,,
F06,,,
F06,,,
F07,18308,0.086500,
F07,,,
F07,,,
F07,,,
F08,18845,0.088250,
F08,,,
F08,,,
F08,,,
F09,19542,0.091000,
F09,,,
F09,,,
F09,,,
F10,16316,0.092500,
F10,,,
F10,,,
F10,,,
F11,12888,0.086500,
F11,,,
F11,,,
F11,,,
F12,22329,0.098250,
F12,,,
F12,,,
F12,,,
G01,8122,0.086750,
G01,,,
G01,,,
G01,,,
G02,164904,0.36975,
G02,,,
G02,,,
G02,,,
G03,19923,0.089500,
G03,,,
G03,,,
G03,,,
G04,138015,0.28325,
G04,,,
G04,,,
G04,,,
G05,21620,0.095750,
G05,,,
G05,,,
G05,,,
G06,27059,0.089250,
G06,,,
G06,,,
G06,,,
G07,147770,0.32300,
G07,,,
G07,,,
G07,,,
G08,37905,0.10225,
G08,,,
G08,,,
G08,,,
G09,99849,0.18225,
G09,,,
G09,,,
G09,,,
G10,25460,0.090500,
G10,,,
G10,,,
G10,,,
G11,42848,0.10775,
G11,,,
G11,,,
G11,,,
G12,29294,0.094500,
G12,,,
G12,,,
G12,,,
H01,97727,0.19400,
H01,,,
H01,,,
H01,,,
H02,171499,0.38950,
H02,,,
H02,,,
H02,,,
H03,168302,0.37675,
H03,,,
H03,,,
H03,,,
H04,167040,0.38600,
H04,,,
H04,,,
H04,,,
H05,169630,0.38150,
H05,,,
H05,,,
H05,,,
H06,166929,0.38525,
H06,,,
H06,,,
H06,,,
H07,40232,0.10475,
H07,,,
H07,,,
H07,,,
H08,42699,0.11100,
H08,,,
H08,,,
H08,,,
H09,113531,0.21775,
H09,,,
H09,,,
H09,,,
H10,60147,0.13375,
H10,,,
H10,,,
H10,,,
H11,184320,0.46900,
H11,,,
H11,,,
H11,,,
H12,178325,0.43200,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1991
Assay Started: ,,,,31/03/2022 12:11:05 p.m.
Assay Finished: ,,,,31/03/2022 12:13:29 p.m.
Assay Exported: ,,,,31/03/2022 12:14:04 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\Day5\D4_P3_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
