Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",17/03/2022 1:24:54 p.m.,25.85,25.9,30.7,30.8,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3227,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
C04,,,
C04,,,
C05,74338,0.22875,
C05,,,
C05,,,
C05,,,
C06,20395,0.10175,
C06,,,
C06,,,
C06,,,
C07,26294,0.11550,
C07,,,
C07,,,
C07,,,
C08,46563,0.11200,
C08,,,
C08,,,
C08,,,
C09,42065,0.13550,
C09,,,
C09,,,
C09,,,
C10,72326,0.15500,
C10,,,
C10,,,
C10,,,
C11,23597,0.11750,
C11,,,
C11,,,
C11,,,
C12,18802,0.12475,
C12,,,
C12,,,
C12,,,
D01,42687,0.14675,
D01,,,
D01,,,
D01,,,
D02,18157,0.11175,
D02,,,
D02,,,
D02,,,
D03,23852,0.10825,
D03,,,
D03,,,
D03,,,
D04,16939,0.095500,
D04,,,
D04,,,
D04,,,
D05,18992,0.10400,
D05,,,
D05,,,
D05,,,
D06,28132,0.12225,
D06,,,
D06,,,
D06,,,
D07,28755,0.12175,
D07,,,
D07,,,
D07,,,
D08,17403,0.10550,
D08,,,
D08,,,
D08,,,
D09,41352,0.16025,
D09,,,
D09,,,
D09,,,
D10,22560,0.11625,
D10,,,
D10,,,
D10,,,
D11,17349,0.11175,
D11,,,
D11,,,
D11,,,
D12,20173,0.12925,
D12,,,
D12,,,
D12,,,
E01,20220,0.10775,
E01,,,
E01,,,
E01,,,
E02,36050,0.11350,
E02,,,
E02,,,
E02,,,
E03,30609,0.12525,
E03,,,
E03,,,
E03,,,
E04,59937,0.14075,
E04,,,
E04,,,
E04,,,
E05,470,0.052750,
E05,,,
E05,,,
E05,,,
E06,14550,0.095500,
E06,,,
E06,,,
E06,,,
E07,18270,0.10500,
E07,,,
E07,,,
E07,,,
E08,7788,0.092500,
E08,,,
E08,,,
E08,,,
E09,15044,0.11300,
E09,,,
E09,,,
E09,,,
E10,26532,0.12075,
E10,,,
E10,,,
E10,,,
E11,17400,0.10500,
E11,,,
E11,,,
E11,,,
E12,26589,0.13525,
E12,,,
E12,,,
E12,,,
F01,55440,0.12750,
F01,,,
F01,,,
F01,,,
F02,40473,0.11450,
F02,,,
F02,,,
F02,,,
F03,146646,0.30825,
F03,,,
F03,,,
F03,,,
F04,480,0.056000,
F04,,,
F04,,,
F04,,,
F05,407,0.055500,
F05,,,
F05,,,
F05,,,
F06,24180,0.10375,
F06,,,
F06,,,
F06,,,
F07,12092,0.091500,
F07,,,
F07,,,
F07,,,
F08,11192,0.091750,
F08,,,
F08,,,
F08,,,
F09,36436,0.13700,
F09,,,
F09,,,
F09,,,
F10,93165,0.18475,
F10,,,
F10,,,
F10,,,
F11,20349,0.12050,
F11,,,
F11,,,
F11,,,
F12,55490,0.15900,
F12,,,
F12,,,
F12,,,
G01,16109,0.10650,
G01,,,
G01,,,
G01,,,
G02,23601,0.10775,
G02,,,
G02,,,
G02,,,
G03,25149,0.11450,
G03,,,
G03,,,
G03,,,
G04,480,0.052500,
G04,,,
G04,,,
G04,,,
G05,450,0.053250,
G05,,,
G05,,,
G05,,,
G06,47037,0.12775,
G06,,,
G06,,,
G06,,,
G07,17084,0.10075,
G07,,,
G07,,,
G07,,,
G08,23190,0.11475,
G08,,,
G08,,,
G08,,,
G09,8991,0.092000,
G09,,,
G09,,,
G09,,,
G10,397,0.058750,
G10,,,
G10,,,
G10,,,
G11,17759,0.10600,
G11,,,
G11,,,
G11,,,
G12,20322,0.13050,
G12,,,
G12,,,
G12,,,
H01,29921,0.13825,
H01,,,
H01,,,
H01,,,
H02,18430,0.10400,
H02,,,
H02,,,
H02,,,
H03,49464,0.11950,
H03,,,
H03,,,
H03,,,
H04,183811,0.50150,
H04,,,
H04,,,
H04,,,
H05,557,0.051250,
H05,,,
H05,,,
H05,,,
H06,20033,0.10850,
H06,,,
H06,,,
H06,,,
H07,56944,0.12725,
H07,,,
H07,,,
H07,,,
H08,37305,0.12650,
H08,,,
H08,,,
H08,,,
H09,11134,0.096750,
H09,,,
H09,,,
H09,,,
H10,45538,0.16000,
H10,,,
H10,,,
H10,,,
H11,9413,0.095500,
H11,,,
H11,,,
H11,,,
H12,14366,0.12000,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1891
Assay Started: ,,,,17/03/2022 1:22:41 p.m.
Assay Finished: ,,,,17/03/2022 1:25:04 p.m.
Assay Exported: ,,,,17/03/2022 1:27:03 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\Day2\D2_P3_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
