Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",23/03/2022 1:02:23 p.m.,27.35,27.35,31.2,31.5,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3015,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
E06,,,
E07,201785,0.58250,
E07,,,
E07,,,
E07,,,
E08,11434,0.089250,
E08,,,
E08,,,
E08,,,
E09,12883,0.086000,
E09,,,
E09,,,
E09,,,
E10,129022,0.35525,
E10,,,
E10,,,
E10,,,
E11,20039,0.094000,
E11,,,
E11,,,
E11,,,
E12,45298,0.11525,
E12,,,
E12,,,
E12,,,
F01,23823,0.095750,
F01,,,
F01,,,
F01,,,
F02,26967,0.10950,
F02,,,
F02,,,
F02,,,
F03,32367,0.096250,
F03,,,
F03,,,
F03,,,
F04,44549,0.15400,
F04,,,
F04,,,
F04,,,
F05,21910,0.098250,
F05,,,
F05,,,
F05,,,
F06,22325,0.089500,
F06,,,
F06,,,
F06,,,
F07,13990,0.079750,
F07,,,
F07,,,
F07,,,
F08,148996,0.45925,
F08,,,
F08,,,
F08,,,
F09,11065,0.081750,
F09,,,
F09,,,
F09,,,
F10,107482,0.20050,
F10,,,
F10,,,
F10,,,
F11,74066,0.13575,
F11,,,
F11,,,
F11,,,
F12,43318,0.14675,
F12,,,
F12,,,
F12,,,
G01,10435,0.093750,
G01,,,
G01,,,
G01,,,
G02,10829,0.088250,
G02,,,
G02,,,
G02,,,
G03,82894,0.22600,
G03,,,
G03,,,
G03,,,
G04,23958,0.11700,
G04,,,
G04,,,
G04,,,
G05,10265,0.089250,
G05,,,
G05,,,
G05,,,
G06,25495,0.11050,
G06,,,
G06,,,
G06,,,
G07,68420,0.14250,
G07,,,
G07,,,
G07,,,
G08,10461,0.089500,
G08,,,
G08,,,
G08,,,
G09,11859,0.093750,
G09,,,
G09,,,
G09,,,
G10,68929,0.14375,
G10,,,
G10,,,
G10,,,
G11,178033,0.66450,
G11,,,
G11,,,
G11,,,
G12,30457,0.12475,
G12,,,
G12,,,
G12,,,
H01,54352,0.13150,
H01,,,
H01,,,
H01,,,
H02,10569,0.096000,
H02,,,
H02,,,
H02,,,
H03,59090,0.13000,
H03,,,
H03,,,
H03,,,
H04,20423,0.10075,
H04,,,
H04,,,
H04,,,
H05,21528,0.10750,
H05,,,
H05,,,
H05,,,
H06,25772,0.099750,
H06,,,
H06,,,
H06,,,
H07,29314,0.10700,
H07,,,
H07,,,
H07,,,
H08,12963,0.094000,
H08,,,
H08,,,
H08,,,
H09,75846,0.14700,
H09,,,
H09,,,
H09,,,
H10,19001,0.096750,
H10,,,
H10,,,
H10,,,
H11,16189,0.10425,
H11,,,
H11,,,
H11,,,
H12,25921,0.12775,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1929
Assay Started: ,,,,23/03/2022 1:00:09 p.m.
Assay Finished: ,,,,23/03/2022 1:02:33 p.m.
Assay Exported: ,,,,23/03/2022 1:02:59 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\Day4\D1_P2_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
