Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",23/03/2022 1:19:18 p.m.,27.5,27.55,31.8,31.9,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3183,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
C11,,,
C12,29084,0.11650,
C12,,,
C12,,,
C12,,,
D01,55467,0.14300,
D01,,,
D01,,,
D01,,,
D02,12216,0.091500,
D02,,,
D02,,,
D02,,,
D03,7035,0.089250,
D03,,,
D03,,,
D03,,,
D04,73012,0.14375,
D04,,,
D04,,,
D04,,,
D05,58151,0.21400,
D05,,,
D05,,,
D05,,,
D06,132954,0.28150,
D06,,,
D06,,,
D06,,,
D07,38301,0.13100,
D07,,,
D07,,,
D07,,,
D08,162015,0.38475,
D08,,,
D08,,,
D08,,,
D09,38672,0.14975,
D09,,,
D09,,,
D09,,,
D10,114268,0.25325,
D10,,,
D10,,,
D10,,,
D11,20346,0.10450,
D11,,,
D11,,,
D11,,,
D12,52743,0.20425,
D12,,,
D12,,,
D12,,,
E01,24447,0.11900,
E01,,,
E01,,,
E01,,,
E02,142027,0.29775,
E02,,,
E02,,,
E02,,,
E03,53503,0.12350,
E03,,,
E03,,,
E03,,,
E04,33254,0.10225,
E04,,,
E04,,,
E04,,,
E05,18511,0.096750,
E05,,,
E05,,,
E05,,,
E06,43735,0.16750,
E06,,,
E06,,,
E06,,,
E07,53507,0.19975,
E07,,,
E07,,,
E07,,,
E08,24851,0.10875,
E08,,,
E08,,,
E08,,,
E09,25786,0.11825,
E09,,,
E09,,,
E09,,,
E10,49160,0.18950,
E10,,,
E10,,,
E10,,,
E11,18926,0.10650,
E11,,,
E11,,,
E11,,,
E12,35011,0.13225,
E12,,,
E12,,,
E12,,,
F01,58814,0.22850,
F01,,,
F01,,,
F01,,,
F02,22253,0.10200,
F02,,,
F02,,,
F02,,,
F03,29538,0.11075,
F03,,,
F03,,,
F03,,,
F04,34850,0.12850,
F04,,,
F04,,,
F04,,,
F05,39543,0.13250,
F05,,,
F05,,,
F05,,,
F06,39607,0.14025,
F06,,,
F06,,,
F06,,,
F07,39703,0.15000,
F07,,,
F07,,,
F07,,,
F08,14514,0.094500,
F08,,,
F08,,,
F08,,,
F09,26308,0.11150,
F09,,,
F09,,,
F09,,,
F10,44050,0.11075,
F10,,,
F10,,,
F10,,,
F11,43733,0.11475,
F11,,,
F11,,,
F11,,,
F12,13919,0.10575,
F12,,,
F12,,,
F12,,,
G01,13243,0.089750,
G01,,,
G01,,,
G01,,,
G02,53810,0.19975,
G02,,,
G02,,,
G02,,,
G03,119528,0.24050,
G03,,,
G03,,,
G03,,,
G04,29075,0.11350,
G04,,,
G04,,,
G04,,,
G05,15507,0.088500,
G05,,,
G05,,,
G05,,,
G06,15066,0.093000,
G06,,,
G06,,,
G06,,,
G07,14800,0.098250,
G07,,,
G07,,,
G07,,,
G08,27761,0.11625,
G08,,,
G08,,,
G08,,,
G09,25957,0.10750,
G09,,,
G09,,,
G09,,,
G10,103303,0.20750,
G10,,,
G10,,,
G10,,,
G11,12160,0.089250,
G11,,,
G11,,,
G11,,,
G12,25307,0.11525,
G12,,,
G12,,,
G12,,,
H01,6768,0.094250,
H01,,,
H01,,,
H01,,,
H02,14383,0.093750,
H02,,,
H02,,,
H02,,,
H03,15172,0.10850,
H03,,,
H03,,,
H03,,,
H04,40300,0.16300,
H04,,,
H04,,,
H04,,,
H05,153337,0.34400,
H05,,,
H05,,,
H05,,,
H06,23119,0.10575,
H06,,,
H06,,,
H06,,,
H07,48654,0.19225,
H07,,,
H07,,,
H07,,,
H08,21330,0.10250,
H08,,,
H08,,,
H08,,,
H09,78060,0.15675,
H09,,,
H09,,,
H09,,,
H10,123870,0.24150,
H10,,,
H10,,,
H10,,,
H11,60081,0.13425,
H11,,,
H11,,,
H11,,,
H12,51133,0.19400,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1935
Assay Started: ,,,,23/03/2022 1:17:05 p.m.
Assay Finished: ,,,,23/03/2022 1:19:29 p.m.
Assay Exported: ,,,,23/03/2022 1:19:50 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\Day4\D3_P3_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
