Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",16/03/2022 1:49:05 p.m.,25.95,25.95,30.3,30.6,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3044,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
C06,,,
C06,,,
C06,,,
C07,14718,0.10175,
C07,,,
C07,,,
C07,,,
C08,20116,0.10550,
C08,,,
C08,,,
C08,,,
C09,33049,0.11300,
C09,,,
C09,,,
C09,,,
C10,21547,0.10675,
C10,,,
C10,,,
C10,,,
C11,412,0.054250,
C11,,,
C11,,,
C11,,,
C12,16719,0.10250,
C12,,,
C12,,,
C12,,,
D01,219094,1.0110,
D01,,,
D01,,,
D01,,,
D02,1410,0.086250,
D02,,,
D02,,,
D02,,,
D03,190124,0.87025,
D03,,,
D03,,,
D03,,,
D04,1359,0.092000,
D04,,,
D04,,,
D04,,,
D05,192479,0.84700,
D05,,,
D05,,,
D05,,,
D06,1277,0.086000,
D06,,,
D06,,,
D06,,,
D07,81,0.046750,
D07,,,
D07,,,
D07,,,
D08,92,0.048000,
D08,,,
D08,,,
D08,,,
D09,84,0.045250,
D09,,,
D09,,,
D09,,,
D10,82,0.043500,
D10,,,
D10,,,
D10,,,
D11,97,0.044750,
D11,,,
D11,,,
D11,,,
D12,83,0.052500,
D12,,,
D12,,,
D12,,,
E01,70,0.053750,
E01,,,
E01,,,
E01,,,
E02,65,0.053000,
E02,,,
E02,,,
E02,,,
E03,63,0.054000,
E03,,,
E03,,,
E03,,,
E04,54,0.054000,
E04,,,
E04,,,
E04,,,
E05,55,0.053500,
E05,,,
E05,,,
E05,,,
E06,51,0.053250,
E06,,,
E06,,,
E06,,,
E07,100,0.054250,
E07,,,
E07,,,
E07,,,
E08,31,0.054750,
E08,,,
E08,,,
E08,,,
E09,67,0.055750,
E09,,,
E09,,,
E09,,,
E10,37,0.055000,
E10,,,
E10,,,
E10,,,
E11,46,0.053250,
E11,,,
E11,,,
E11,,,
E12,53,0.052500,
E12,,,
E12,,,
E12,,,
F01,96,0.053750,
F01,,,
F01,,,
F01,,,
F02,41,0.053250,
F02,,,
F02,,,
F02,,,
F03,39,0.053750,
F03,,,
F03,,,
F03,,,
F04,84,0.053000,
F04,,,
F04,,,
F04,,,
F05,52,0.053500,
F05,,,
F05,,,
F05,,,
F06,70,0.054500,
F06,,,
F06,,,
F06,,,
F07,56,0.053000,
F07,,,
F07,,,
F07,,,
F08,53,0.053750,
F08,,,
F08,,,
F08,,,
F09,46,0.055000,
F09,,,
F09,,,
F09,,,
F10,49,0.054750,
F10,,,
F10,,,
F10,,,
F11,55,0.054000,
F11,,,
F11,,,
F11,,,
F12,67,0.052500,
F12,,,
F12,,,
F12,,,
G01,66,0.053000,
G01,,,
G01,,,
G01,,,
G02,63,0.053750,
G02,,,
G02,,,
G02,,,
G03,34,0.053250,
G03,,,
G03,,,
G03,,,
G04,72,0.053250,
G04,,,
G04,,,
G04,,,
G05,62,0.053750,
G05,,,
G05,,,
G05,,,
G06,75,0.052750,
G06,,,
G06,,,
G06,,,
G07,89,0.053750,
G07,,,
G07,,,
G07,,,
G08,34,0.053500,
G08,,,
G08,,,
G08,,,
G09,74,0.054500,
G09,,,
G09,,,
G09,,,
G10,38,0.053750,
G10,,,
G10,,,
G10,,,
G11,27,0.058500,
G11,,,
G11,,,
G11,,,
G12,66,0.054250,
G12,,,
G12,,,
G12,,,
H01,82,0.054750,
H01,,,
H01,,,
H01,,,
H02,54,0.052500,
H02,,,
H02,,,
H02,,,
H03,56,0.054500,
H03,,,
H03,,,
H03,,,
H04,65,0.054000,
H04,,,
H04,,,
H04,,,
H05,83,0.054500,
H05,,,
H05,,,
H05,,,
H06,56,0.053750,
H06,,,
H06,,,
H06,,,
H07,71,0.056750,
H07,,,
H07,,,
H07,,,
H08,72,0.055000,
H08,,,
H08,,,
H08,,,
H09,82,0.053750,
H09,,,
H09,,,
H09,,,
H10,69,0.054750,
H10,,,
H10,,,
H10,,,
H11,44,0.052500,
H11,,,
H11,,,
H11,,,
H12,65,0.053500,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1880
Assay Started: ,,,,16/03/2022 1:46:52 p.m.
Assay Finished: ,,,,16/03/2022 1:49:16 p.m.
Assay Exported: ,,,,16/03/2022 1:49:41 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\D2_P5_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
