Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",16/03/2022 1:17:39 p.m.,25.6,25.65,29.9,30.1,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3054,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
C10,,,
C11,103364,0.27325,
C11,,,
C11,,,
C11,,,
C12,28802,0.10775,
C12,,,
C12,,,
C12,,,
D01,26767,0.11225,
D01,,,
D01,,,
D01,,,
D02,4978,0.081500,
D02,,,
D02,,,
D02,,,
D03,59557,0.17025,
D03,,,
D03,,,
D03,,,
D04,22992,0.12350,
D04,,,
D04,,,
D04,,,
D05,120031,0.40725,
D05,,,
D05,,,
D05,,,
D06,134807,0.48950,
D06,,,
D06,,,
D06,,,
D07,113363,0.33900,
D07,,,
D07,,,
D07,,,
D08,118100,0.36450,
D08,,,
D08,,,
D08,,,
D09,89205,0.25525,
D09,,,
D09,,,
D09,,,
D10,4282,0.084000,
D10,,,
D10,,,
D10,,,
D11,20195,0.097750,
D11,,,
D11,,,
D11,,,
D12,11190,0.11400,
D12,,,
D12,,,
D12,,,
E01,6054,0.085750,
E01,,,
E01,,,
E01,,,
E02,22342,0.10700,
E02,,,
E02,,,
E02,,,
E03,6429,0.094000,
E03,,,
E03,,,
E03,,,
E04,11228,0.095750,
E04,,,
E04,,,
E04,,,
E05,6885,0.093500,
E05,,,
E05,,,
E05,,,
E06,36781,0.13450,
E06,,,
E06,,,
E06,,,
E07,119079,0.36800,
E07,,,
E07,,,
E07,,,
E08,239,0.050500,
E08,,,
E08,,,
E08,,,
E09,5679,0.099000,
E09,,,
E09,,,
E09,,,
E10,120964,0.50000,
E10,,,
E10,,,
E10,,,
E11,119347,0.34500,
E11,,,
E11,,,
E11,,,
E12,129335,0.37750,
E12,,,
E12,,,
E12,,,
F01,118550,0.34425,
F01,,,
F01,,,
F01,,,
F02,7958,0.093000,
F02,,,
F02,,,
F02,,,
F03,96298,0.26700,
F03,,,
F03,,,
F03,,,
F04,107589,0.32575,
F04,,,
F04,,,
F04,,,
F05,69744,0.17975,
F05,,,
F05,,,
F05,,,
F06,8749,0.087250,
F06,,,
F06,,,
F06,,,
F07,19211,0.094500,
F07,,,
F07,,,
F07,,,
F08,77242,0.20450,
F08,,,
F08,,,
F08,,,
F09,123623,0.40225,
F09,,,
F09,,,
F09,,,
F10,13256,0.092250,
F10,,,
F10,,,
F10,,,
F11,85531,0.20950,
F11,,,
F11,,,
F11,,,
F12,32519,0.11175,
F12,,,
F12,,,
F12,,,
G01,73279,0.17950,
G01,,,
G01,,,
G01,,,
G02,126631,0.37675,
G02,,,
G02,,,
G02,,,
G03,25004,0.10275,
G03,,,
G03,,,
G03,,,
G04,27755,0.11050,
G04,,,
G04,,,
G04,,,
G05,6135,0.085500,
G05,,,
G05,,,
G05,,,
G06,16567,0.099250,
G06,,,
G06,,,
G06,,,
G07,125032,0.37050,
G07,,,
G07,,,
G07,,,
G08,125330,0.35125,
G08,,,
G08,,,
G08,,,
G09,113365,0.29225,
G09,,,
G09,,,
G09,,,
G10,30426,0.10650,
G10,,,
G10,,,
G10,,,
G11,7162,0.085250,
G11,,,
G11,,,
G11,,,
G12,135272,0.65325,
G12,,,
G12,,,
G12,,,
H01,9495,0.10050,
H01,,,
H01,,,
H01,,,
H02,117030,0.32975,
H02,,,
H02,,,
H02,,,
H03,32876,0.11450,
H03,,,
H03,,,
H03,,,
H04,131182,0.58850,
H04,,,
H04,,,
H04,,,
H05,26635,0.10475,
H05,,,
H05,,,
H05,,,
H06,37914,0.12225,
H06,,,
H06,,,
H06,,,
H07,105747,0.29050,
H07,,,
H07,,,
H07,,,
H08,6165,0.085500,
H08,,,
H08,,,
H08,,,
H09,128610,0.60000,
H09,,,
H09,,,
H09,,,
H10,28866,0.10350,
H10,,,
H10,,,
H10,,,
H11,31047,0.10975,
H11,,,
H11,,,
H11,,,
H12,69638,0.17975,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1874
Assay Started: ,,,,16/03/2022 1:15:26 p.m.
Assay Finished: ,,,,16/03/2022 1:17:50 p.m.
Assay Exported: ,,,,16/03/2022 1:21:00 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\D3_P1_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
