Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",16/03/2022 1:23:19 p.m.,25.65,25.7,29.9,30.1,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3042,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
E03,17097,0.099500,
E03,,,
E03,,,
E03,,,
E04,7586,0.092500,
E04,,,
E04,,,
E04,,,
E05,7934,0.10475,
E05,,,
E05,,,
E05,,,
E06,17231,0.10275,
E06,,,
E06,,,
E06,,,
E07,88613,0.31550,
E07,,,
E07,,,
E07,,,
E08,6430,0.089750,
E08,,,
E08,,,
E08,,,
E09,15706,0.11200,
E09,,,
E09,,,
E09,,,
E10,98841,0.27950,
E10,,,
E10,,,
E10,,,
E11,102549,0.29150,
E11,,,
E11,,,
E11,,,
E12,35202,0.14925,
E12,,,
E12,,,
E12,,,
F01,50641,0.19025,
F01,,,
F01,,,
F01,,,
F02,60345,0.22350,
F02,,,
F02,,,
F02,,,
F03,14453,0.092500,
F03,,,
F03,,,
F03,,,
F04,8456,0.091750,
F04,,,
F04,,,
F04,,,
F05,7846,0.10400,
F05,,,
F05,,,
F05,,,
F06,15529,0.10250,
F06,,,
F06,,,
F06,,,
F07,81190,0.29450,
F07,,,
F07,,,
F07,,,
F08,6798,0.099000,
F08,,,
F08,,,
F08,,,
F09,13668,0.10050,
F09,,,
F09,,,
F09,,,
F10,101346,0.27800,
F10,,,
F10,,,
F10,,,
F11,100665,0.27325,
F11,,,
F11,,,
F11,,,
F12,35249,0.13425,
F12,,,
F12,,,
F12,,,
G01,39610,0.12350,
G01,,,
G01,,,
G01,,,
G02,143670,0.68550,
G02,,,
G02,,,
G02,,,
G03,110705,0.31025,
G03,,,
G03,,,
G03,,,
G04,6569,0.099000,
G04,,,
G04,,,
G04,,,
G05,6870,0.11450,
G05,,,
G05,,,
G05,,,
G06,45865,0.14450,
G06,,,
G06,,,
G06,,,
G07,11154,0.12725,
G07,,,
G07,,,
G07,,,
G08,8160,0.098750,
G08,,,
G08,,,
G08,,,
G09,11774,0.11925,
G09,,,
G09,,,
G09,,,
G10,60215,0.15875,
G10,,,
G10,,,
G10,,,
G11,44394,0.14525,
G11,,,
G11,,,
G11,,,
G12,109125,0.33250,
G12,,,
G12,,,
G12,,,
H01,13106,0.11975,
H01,,,
H01,,,
H01,,,
H02,17353,0.12250,
H02,,,
H02,,,
H02,,,
H03,7123,0.099750,
H03,,,
H03,,,
H03,,,
H04,17377,0.12800,
H04,,,
H04,,,
H04,,,
H05,133048,0.60300,
H05,,,
H05,,,
H05,,,
H06,13981,0.097000,
H06,,,
H06,,,
H06,,,
H07,12036,0.096000,
H07,,,
H07,,,
H07,,,
H08,68707,0.24550,
H08,,,
H08,,,
H08,,,
H09,25479,0.12125,
H09,,,
H09,,,
H09,,,
H10,28019,0.12350,
H10,,,
H10,,,
H10,,,
H11,30074,0.17250,
H11,,,
H11,,,
H11,,,
H12,11441,0.13725,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1875
Assay Started: ,,,,16/03/2022 1:21:06 p.m.
Assay Finished: ,,,,16/03/2022 1:23:30 p.m.
Assay Exported: ,,,,16/03/2022 1:23:55 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\D2_P2_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
