Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",18/03/2022 12:31:47 p.m.,27.25,27.2,31,31.2,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,Meas C,0,3499,40,00:00:00.000,De=1st Ex=Btm Em=N/A,



Well,MeasA:Result,Calc1:Average within well,
E05,,,
E05,,,
E06,37335,0.13800,
E06,,,
E06,,,
E06,,,
E07,49274,0.17325,
E07,,,
E07,,,
E07,,,
E08,12470,0.10150,
E08,,,
E08,,,
E08,,,
E09,14731,0.10625,
E09,,,
E09,,,
E09,,,
E10,43938,0.15250,
E10,,,
E10,,,
E10,,,
E11,12204,0.10375,
E11,,,
E11,,,
E11,,,
E12,18515,0.11075,
E12,,,
E12,,,
E12,,,
F01,56752,0.18675,
F01,,,
F01,,,
F01,,,
F02,19016,0.12975,
F02,,,
F02,,,
F02,,,
F03,18020,0.11350,
F03,,,
F03,,,
F03,,,
F04,19214,0.11250,
F04,,,
F04,,,
F04,,,
F05,22622,0.12125,
F05,,,
F05,,,
F05,,,
F06,26394,0.12075,
F06,,,
F06,,,
F06,,,
F07,30893,0.14100,
F07,,,
F07,,,
F07,,,
F08,10163,0.10325,
F08,,,
F08,,,
F08,,,
F09,15804,0.10000,
F09,,,
F09,,,
F09,,,
F10,26665,0.10325,
F10,,,
F10,,,
F10,,,
F11,25171,0.10625,
F11,,,
F11,,,
F11,,,
F12,9411,0.10400,
F12,,,
F12,,,
F12,,,
G01,9321,0.093500,
G01,,,
G01,,,
G01,,,
G02,52166,0.16750,
G02,,,
G02,,,
G02,,,
G03,104153,0.19675,
G03,,,
G03,,,
G03,,,
G04,14301,0.10200,
G04,,,
G04,,,
G04,,,
G05,9682,0.088500,
G05,,,
G05,,,
G05,,,
G06,10013,0.092000,
G06,,,
G06,,,
G06,,,
G07,8334,0.099250,
G07,,,
G07,,,
G07,,,
G08,14435,0.11750,
G08,,,
G08,,,
G08,,,
G09,16435,0.10450,
G09,,,
G09,,,
G09,,,
G10,88393,0.18000,
G10,,,
G10,,,
G10,,,
G11,11709,0.10500,
G11,,,
G11,,,
G11,,,
G12,20679,0.12325,
G12,,,
G12,,,
G12,,,
H01,149149,0.30450,
H01,,,
H01,,,
H01,,,
H02,9191,0.091000,
H02,,,
H02,,,
H02,,,
H03,10751,0.10350,
H03,,,
H03,,,
H03,,,
H04,37844,0.14075,
H04,,,
H04,,,
H04,,,
H05,148931,0.29400,
H05,,,
H05,,,
H05,,,
H06,14093,0.10375,
H06,,,
H06,,,
H06,,,
H07,55727,0.18625,
H07,,,
H07,,,
H07,,,
H08,14106,0.10400,
H08,,,
H08,,,
H08,,,
H09,89815,0.18475,
H09,,,
H09,,,
H09,,,
H10,134146,0.26850,
H10,,,
H10,,,
H10,,,
H11,52694,0.15250,
H11,,,
H11,,,
H11,,,
H12,48585,0.19625,
H12,,,
H12,,,
H12,,,

Basic assay information 
Assay ID: ,,,,1911
Assay Started: ,,,,18/03/2022 12:29:34 p.m.
Assay Finished: ,,,,18/03/2022 12:31:58 p.m.
Assay Exported: ,,,,18/03/2022 12:32:34 p.m.
Assay Started By: ,,,,N/A
Protocol ID: ,,,,100161
Protocol Name: ,,,,Mark_Pyo_AbsEm
Serial#: ,,,,="23000214"



Protocol information
Protocol:
Protocol name,,,,Mark_Pyo_AbsEm
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,96 General
Number of rows,,,,8
Number of columns,,,,12
Number of the wells in the plate,,,,96
Height of the plate,,,,14.35 mm
Diameter of the well,,,,6.5 mm
Volume of the well,,,,300 µl

Coordinates of corners:
96 General
14.38 mm x------------------------------------------------------ x 113.38 mm
11.24 mm                                                           11.24 mm

14.38 mm x------------------------------------------------------ x 113.38 mm
74.24 mm                                                           74.24 mm

Platemap:
Plate,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
Plate,,,,1
 Formula index,,,,Calc 1
 Formula name,,,,Average within well
 Formula,,,,Average within well where Measurement: C

Auto export parameters:
Export format,,,,ListC
Picture,,,,No
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,D:\mark\2022_AbsEM\Day3\D3_P3_R1.csv
Exported data,,,,Well MeasA:Result Calc1:Average within well

Operations:
Plate 1
  Shake
    Duration,,,,3 s
    Speed,,,,60
    Diameter,,,,3 mm
    Shake mode,,,,Linear
    Plate location,,,,Inside
    First assay/plate repeat affected,,,,1
    Last assay/plate repeat affected,,,,1
  Measurement
    Meas,,,,A
    Tech,,,,Fluorescence
  Scan measurement
    Meas,,,,C
    Tech,,,,Absorbance
    Number of horizontal points (X),,,,2
    Number of vertical points (Y),,,,2
    Distance between points,,,,0.72 mm
    Scan mode,,,,Rectangle

Measurements:
Meas ,,,,A
Exc. filter,,,,N/A
Using of excitation filter,,,,Top
Excitation wavelength,,,,400 nm
Emission wavelength,,,,440 nm
Measurement height,,,,9.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,1525564
Last edited,,,,16/03/2022 1:06:00 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Meas ,,,,C
Exc. filter,,,,N/A
Excitation wavelength,,,,400 nm
Measurement height,,,,7.5 mm
Number of flashes,,,,40
Number of flashes integrated,,,,40
Flash power,,,,100 %
Excitation light,,,,100%
Reference excitation light,,,,100%
Reference AD gain,,,,1
Reference signal,,,,966
Last edited,,,,16/03/2022 1:08:31 p.m.
Last edited by,,,,EnSpire
Factory preset,,,,No

Filters:
Monochromator cutoff 230,,,,140
Filter polarization,,,,None
Description,,,,X230co Longpass=230nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 360,,,,141
Filter polarization,,,,None
Description,,,,X360co Longpass=360nm  Tmin=90%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Monochromator cutoff 585,,,,142
Filter polarization,,,,None
Description,,,,X585co Longpass=585nm  Tmin=75%
Used with
Last edited,,,,1/01/2011
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,23000214
Nickname,,,,EnSpire






Exported with EnSpire Workstation version 4.10.3005.1440
